_id,Año,Kilómetraje,Precio,Lugar,Negociacion,Categoría,Marca,Subtipo,Modelo,Publicación,Recorrido,Vidrios,Transmisión,Combustible,Sistema de climatización,Tracción,Color,Último número de la placa,Motor(cilindraje),Placa,Tapizado,Dirección,Entrada desde,Cuotas desde,Número de cuotas,Tipo de Motor
673ab1bf1a5f1961c1ed225e,2018,158991,20.2,Cuenca,Fijo,USED,Citroen,Van Pasajeros,Berlingo Multispace,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed225f,2002,296064,11,Cuenca,Negociable,USED,Ford,Camioneta Doble Cabina,Ranger CD,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2260,2010,162544,19.8,Quito,Negociable,USED,Chevrolet,Todoterreno,Tahoe Híbrido,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2261,2022,11009,24.8,Riobamba,Negociable,USED,Chevrolet,Todoterreno,Captiva,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2262,2008,287501,10.9,Quito,Negociable,USED,Toyota,Hatchback (5 Puertas),Yaris,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2263,2017,44389,16.9,Quito,Negociable,USED,Hyundai,Hatchback (5 Puertas),Accent,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2264,2009,140887,12,Guayaquil,Negociable,USED,Nissan,Todoterreno,X-Trail Classic,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2265,2018,62995,15.9,Quito,Negociable,USED,Chevrolet,Sedán,Cavalier,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2266,2018,48485,27.99,Quito,Negociable,USED,Volkswagen,Todoterreno,Tiguan,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2267,2011,168000,10.8,Quito,Negociable,USED,Mazda,Sedán,2,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2268,2010,180000,11.5,Samborondón,Negociable,USED,Toyota,Sedán,Prius Hybrido,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2269,2022,2780,33.8,Riobamba,Negociable,USED,Jetour,Crossover,X70 PLUS,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed226a,2021,3000,79.5,Quito,Negociable,USED,Mercedes Benz,Todoterreno,GLC 200,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed226b,2017,56039,39.8,Cuenca,Negociable,USED,Toyota,Todoterreno,New Fortuner,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed226c,2017,56039,39.8,Cuenca,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed226d,2006,10,18.5,Cuenca,Negociable,USED,Toyota,Camioneta Doble Cabina,Hilux CD 4x2,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed226e,2012,189870,23,Quito,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed226f,2014,150000,13.9,Ambato,Negociable,USED,Mazda,Camioneta Cabina Simple,BT-50 CS 2.2,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2270,2007,294510,14.9,Quito,Negociable,USED,Jeep,Todoterreno,Grand Cherokee Limited,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2271,2019,29940,12.9,Cuenca,Negociable,USED,Shineray,Van de Carga,X30 CARGO,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2272,2016,90485,16.2,Cuenca,Negociable,USED,Kia,Sedán,Cerato,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2273,2018,50000,36.9,Cuenca,Negociable,USED,Mazda,Camioneta Cabina Simple,BT-50 4x4 Diesel,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2274,1979,79000,25,Cuenca,Negociable,USED,American Motors,Coupé,AMX Spirit,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2275,2003,80000,47.5,Cuenca,Negociable,USED,Jeep,Todoterreno,Wrangler Sport,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2276,2018,30000,43,Cuenca,Negociable,USED,Ford,Todoterreno,Edge,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2277,2007,10,39.8,Cuenca,Negociable,USED,Toyota,Todoterreno,Land Cruiser 100,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2278,2009,33000,21,Cuenca,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-MAX CD 3.5 V6,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2279,2017,1,36.8,Cuenca,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-MAX CRDI FULL AC 3.0 CD 4X4 TM DIESEL,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed227a,2013,142940,12.8,Cuenca,Negociable,USED,Jetour,Crossover,X70 PLUS,#1712155,2780 Kms,Eléctricos,Tiptronic,Gasolina,Climatizador Tri-Zona,4 x 2,Blanco,0,1600,Chimborazo,Cuero,Electrónica,,,,TURBO
673ab1bf1a5f1961c1ed227b,2020,45000,22.6,Quito,Negociable,USED,Chevrolet,Crossover,Captiva Premier,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed227c,2018,57000,12.3,Cuenca,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark GT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed227d,2019,80000,12.9,Ambato,Negociable,USED,Chevrolet,Hatchback (5 Puertas),SAIL LTZ,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed227e,2016,97000,13.1,Cuenca,Negociable,USED,Chevrolet,Sedán,Aveo Emotion,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed227f,2019,75200,11.9,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Aveo Family,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2280,2017,158691,17.9,Cuenca,Negociable,USED,Mazda,Camioneta Doble Cabina,BT-50 CD 4x2,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2281,2018,122692,23,Cuenca,Negociable,USED,Kia,Todoterreno,SPORTAGE SL,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2282,1994,121182,9.8,Cuenca,Negociable,USED,Chevrolet,Camioneta Doble Cabina,LUV CD,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2283,2017,119947,12.4,Cuenca,Negociable,USED,Kia,Hatchback (5 Puertas),Picanto R,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2284,2018,46190,10.2,Cuenca,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark Life,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2285,2006,170000,10.8,Quito,Negociable,USED,Chevrolet,Todoterreno,TrailBlazer SS,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2286,2021,23832,27.9,Quito,Negociable,USED,Kia,Todoterreno,Sportage,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2287,2008,355000,14.9,Quito,Negociable,USED,Mitsubishi,Camioneta Doble Cabina,L200,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2288,2012,295195,8.9,Quito,Negociable,USED,Nissan,Sedán,Sentra,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2289,2015,97000,15.3,Quito,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ 2.4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed228a,2019,40000,33.8,Quito,Negociable,USED,Hyundai,Todoterreno,New Santa Fe,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed228b,2018,41574,14.9,Quito,Fijo,USED,Peugeot,Sedán,301,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed228c,2015,206000,28,Loja,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-MAX CRDI AC 3.0 CD 4X4 TM DIESEL,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed228d,2000,520170,6.9,Quito,Negociable,USED,Chevrolet,Camioneta Cabina Simple,Silverado,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed228e,2012,177664,6.9,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed228f,1998,250000,6.99,Quito,Negociable,USED,Chrysler,Sedán,Stratus,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2290,2016,158101,32.9,Quito,Negociable,USED,Toyota,Camioneta Doble Cabina,Hilux SR AC CD,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2291,2017,101572,16.9,Quito,Negociable,USED,Great Wall,Todoterreno,H6,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2292,2013,170000,13.8,Quito,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2293,2015,138570,10.8,Cuenca,Negociable,USED,Chevrolet,Mini van (MPV),N300 MAX CARGO 1.2L TM AC,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2294,2018,97200,17.9,Cuenca,Negociable,USED,Great Wall,Camioneta Cabina Simple,Wingle 5 AC CS 4X4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2295,2019,90000,17.9,Ambato,Negociable,USED,Suzuki,Todoterreno,S-Cross,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2296,2016,70000,20.9,Ambato,Negociable,USED,Nissan,Todoterreno,X-Trail Sense,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2297,1994,281000,6.8,Quito,Negociable,USED,Honda,Sedán,Accord,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2298,2002,264000,9.8,Quito,Negociable,USED,Chevrolet,Camioneta Cabina Simple,Silverado,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2299,2016,158966,9.8,Cuenca,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark Life,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed229a,2009,206940,11.9,Quito,Negociable,USED,Ford,Todoterreno Ligero,ESCAPE XLS,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed229b,2021,26071,11.9,Quito,Negociable,USED,Chery,Sedán,Arrizo 3,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed229c,2019,82534,17.9,Quito,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed229d,2012,168713,17.5,Cuenca,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-MAX CRDI AC 3.0 CD 4X4 TM DIESEL,#1719724,206000 Kms,Eléctricos,Manual,Diesel,Aire Acondicionado,4 x 4,Vino,9,3000,Loja,Tela,Hidráulica,,,,3.0L TURBO
673ab1bf1a5f1961c1ed229e,2011,173939,16.8,Cuenca,Negociable,USED,Hyundai,Todoterreno,Tucson IX,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed229f,2020,67000,23.5,Ambato,Negociable,USED,Chevrolet,Crossover,Captiva Premier,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22a0,2019,21475,11.9,Quito,Fijo,USED,Changan,Camioneta Cabina Simple,Star 5 Pick Up,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22a1,2009,207248,12.9,Quito,Fijo,USED,Suzuki,Todoterreno,Grand Vitara SZ 2.4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22a2,2012,136029,11.9,Quito,Fijo,USED,Chevrolet,Todoterreno,Captiva Sport,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22a3,2017,95000,16.9,Quito,Negociable,USED,Great Wall,Camioneta Doble Cabina,WINGLE,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22a4,2007,185000,9.5,Quito,Negociable,USED,Chevrolet,Todoterreno,Grand Vitara 5P 4X4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22a5,2014,136000,14.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva Sport,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22a6,2014,170106,15.9,Cuenca,Negociable,USED,Ford,SUV,Escape,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22a7,2003,410000,10.5,Cuenca,Negociable,USED,Kia,Van,Pregio,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22a8,2015,72000,14.8,Cuenca,Negociable,USED,Kia,Sedán,Rio,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22a9,2021,27000,17.8,Ibarra,Negociable,USED,DFSK,Hatchback (5 Puertas),GLORY 560,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22aa,2019,83000,12.5,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),SAIL LTZ,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22ab,2007,188000,7.8,Quito,Negociable,USED,Fiat,Station Wagon,Palio Adventure,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22ac,2004,158000,9.2,Quito,Negociable,USED,Chevrolet,Todoterreno,Jimny,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22ad,2018,66000,25,Quito,Negociable,USED,Volkswagen,Camioneta Doble Cabina,Amarok TDI,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22ae,2011,340000,12.9,Quito,Fijo,USED,Chevrolet,Camioneta Cabina Simple,D-MAX,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22af,2015,77638,13.9,Quito,Fijo,USED,Chevrolet,Sedán,Cruze,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22b0,2011,156216,10,Loja,Fijo,USED,Chevrolet,Sedán,Aveo Emotion,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22b1,2012,73000,16.8,Ambato,Negociable,USED,Nissan,Todoterreno,Juke,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22b2,2011,172487,15.9,Quito,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22b3,2013,270000,22.8,Cuenca,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-MAX XTREME 3.0 Diesel CD 4X4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22b4,2012,133000,20.8,Cuenca,Negociable,USED,Ford,Camioneta Cabina Simple,F150 CS 4x4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22b5,2017,72000,15.8,Quito,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ 2.4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22b6,2009,190667,11.9,Quito,Negociable,USED,Volkswagen,Sedán,JETTA EUROPA 2.0,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22b7,2018,64766,11.9,Quito,Negociable,USED,Kia,Hatchback (5 Puertas),PICANTO LX,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22b8,1994,80467,38.9,Cuenca,Negociable,USED,Toyota,Camioneta Cabina Simple,Hilux CS 4x4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22b9,2017,128482,17.5,Cuenca,Negociable,USED,Kia,Crossover,NIRO,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22ba,2014,149481,14.8,Cuenca,Negociable,USED,Chevrolet,Todoterreno,Captiva,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22bb,2015,115200,7.99,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Aveo Family,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22bc,2016,72000,15.8,Quito,Negociable,USED,Great Wall,Camioneta Doble Cabina,WINGLE,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22bd,2002,23585,7.9,Quito,Negociable,USED,Kia,Van,Carnival,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22be,2014,159710,11.9,Quito,Negociable,USED,Nissan,Hatchback (5 Puertas),X-Trail Classic,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22bf,2016,99000,44.8,Cuenca,Negociable,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22c0,2010,178000,11.8,Cuenca,Negociable,USED,Chevrolet,Sedán,Cruze,#1717412,77638 Kms,Eléctricos,Automática,Gasolina,Aire Acondicionado,4 x 2,Negro,5,1800,Guayas,Corosil,Asistida,,,,
673ab1bf1a5f1961c1ed22c1,1965,74632,16,Cuenca,Negociable,USED,Volkswagen,Coupé,Escarabajo,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22c2,2020,88808,23.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22c3,2005,213289,10.9,Quito,Negociable,USED,Chevrolet,Camioneta Cabina Simple,LUV D-MAX TM 2.4 4X2,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22c4,2021,33000,18.5,Ambato,Negociable,USED,Chevrolet,Station Wagon,ONIX,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22c5,2005,200000,7.8,Quito,Negociable,USED,Peugeot,Station Wagon,307 SW,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22c6,2012,130000,13.3,Quito,Negociable,USED,Suzuki,Todoterreno,Grand Vitara 5P,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22c7,2019,72332,18.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Tracker LS,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22c8,2021,43000,28.8,Cuenca,Negociable,USED,Mazda,Camioneta Doble Cabina,BT-50 CD 4x2,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22c9,2019,74000,28.8,Ambato,Negociable,USED,Mazda,Camioneta Doble Cabina,BT-50 CD 4x2,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22ca,2022,1,43.99,Cuenca,Negociable,USED,Mitsubishi,Camioneta Doble Cabina,Sportero L200 Triton,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22cb,2022,1,43.99,Cuenca,Negociable,USED,Mitsubishi,Camioneta Doble Cabina,Sportero L200,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22cc,2022,1,43.99,Cuenca,Negociable,USED,Mitsubishi,Camioneta Doble Cabina,L200,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22cd,2014,127000,11.8,Ambato,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Sail,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22ce,2014,163000,29.8,Ambato,Negociable,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22cf,2020,44000,27.3,Ambato,Negociable,USED,JAC,Camioneta Doble Cabina,T8,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22d0,2019,90000,33.5,Ambato,Negociable,USED,Kia,Todoterreno,Sorento,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22d1,2015,70000,14,Buena Fe,Negociable,USED,Nissan,Sedán,Sentra Advance AT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22d2,2016,98000,26.5,Ambato,Negociable,USED,Toyota,Camioneta Doble Cabina,Hilux CD 4x2,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22d3,2018,19000,38.8,Ambato,Negociable,USED,Toyota,Camioneta Cabina Simple,Hilux CS 4x4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22d4,2018,42000,28.5,Ambato,Negociable,USED,Hyundai,Todoterreno,TUCSON TL,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22d5,2016,120000,29.8,Ambato,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-MAX CRDI FULL AC 3.0 CD 4X4 TM DIESEL,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22d6,2012,120000,22,Ambato,Negociable,USED,Toyota,Camioneta Doble Cabina,Hilux CD 4x2,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22d7,2018,80204,13.3,Quito,Negociable,USED,Chevrolet,Sedán,Sail,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22d8,2016,125000,26.8,Cuenca,Negociable,USED,Mitsubishi,Todoterreno,Outlander,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22d9,2020,85000,23.5,Quito,Negociable,USED,JAC,Camioneta Doble Cabina,T8,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22da,2021,25000,31.5,Quito,Negociable,USED,Toyota,Camioneta Doble Cabina,Hilux CD 4x2,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22db,2015,160000,26.5,Quito,Fijo,USED,Toyota,Todoterreno,Fortuner 2.7,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22dc,2021,4500,65.5,Quito,Negociable,USED,Mercedes Benz,Hatchback (5 Puertas),A35 AMG,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22dd,2015,72000,13.9,Quito,Negociable,USED,Great Wall,Todoterreno,H5 Elite,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22de,2019,80000,10.9,Ambato,Negociable,USED,Shineray,Van de Carga,X30 CARGO,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22df,2019,50000,29.5,Cuenca,Negociable,USED,Hyundai,Todoterreno,TUCSON TL,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22e0,2015,115310,13.9,Quito,Negociable,USED,Suzuki,Todoterreno,GRAN VITARA SZ NEXT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22e1,2020,10,46,Quito,Fijo,USED,Jeep,Todoterreno,Wrangler Rubicon,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22e2,2020,29000,22.4,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22e3,2018,98000,27,Loja,Negociable,USED,Toyota,Camioneta Doble Cabina,Hilux CD 4x2,#1667833,98000 Kms,Manuales,Manual,Gasolina,Aire Acondicionado,4 x 2,Rojo,5,2700,Carchi,Tela,Electrónica,,,,
673ab1bf1a5f1961c1ed22e4,1999,195000,7.8,Quito,Negociable,USED,Chevrolet,Todoterreno,Vitara 3P,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22e5,1998,343591,5.9,Quito,Negociable,USED,Hyundai,Hatchback (5 Puertas),Accent,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22e6,2008,312153,25.9,Quito,Negociable,USED,Toyota,Van,Hiace,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22e7,2019,90821,25.9,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail Sense,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22e8,2019,78000,14.9,Quito,Negociable,USED,Renault,Sedán,Logan,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22e9,2011,131378,12.9,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva Sport,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22ea,2018,77231,11.5,Cuenca,Negociable,USED,Chevrolet,Sedán,Aveo Family,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22eb,2019,13420,44.9,Quito,Negociable,USED,Volvo,Todoterreno,XC40 R Design,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22ec,2020,28000,22.4,Quito,Negociable,USED,Chevrolet,Todoterreno,Captiva,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22ed,2007,163589,13.9,Quito,Negociable,USED,Hyundai,Todoterreno,Santa Fe,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22ee,2014,51157,30.9,Quito,Negociable,USED,Volvo,Crossover,V40 T5 Cross country,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22ef,2018,65815,90.9,Quito,Negociable,USED,Ford,Todoterreno,RAPTOR,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22f0,2012,200000,11.9,Quito,Negociable,USED,Chevrolet,Todoterreno Ligero,Grand Vitara 5p 4x2,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22f1,2008,292088,12.5,Quito,Negociable,USED,Chevrolet,Camioneta Doble Cabina,D-MAX CD 3.5 V6,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22f2,2015,180000,19.8,Cuenca,Negociable,USED,Kia,Todoterreno,Sportage R,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22f3,2015,52472,86.9,Quito,Negociable,USED,Porsche,Todoterreno,Cayenne,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22f4,2012,43109,35,Quito,Negociable,USED,BMW,Sedán,328i,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22f5,1993,99999,7.5,Quito,Negociable,USED,Nissan,Camioneta Cabina Simple,1200,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22f6,2015,160049,49.9,Quito,Negociable,USED,Ford,Camioneta Doble Cabina,F150 Lariat,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22f7,2012,174132,13.9,Quito,Negociable,USED,Suzuki,Todoterreno,Grand Vitara SZ,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22f8,2013,180000,16.5,Quito,Negociable,USED,Ford,Camioneta Cabina Simple,F150 DC 4X4,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22f9,2022,40000,23.2,Cuenca,Negociable,USED,Chery,Todoterreno,Tiggo 8 1.5 TM 4x2,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22fa,2021,35000,18.5,Cuenca,Negociable,USED,Chevrolet,Station Wagon,ONIX,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22fb,2018,82000,37.8,Cuenca,Negociable,USED,Mazda,Camioneta Cabina Simple,BT-50 4x4 Diesel,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22fc,2021,42000,19.5,Cuenca,Negociable,USED,Kia,Crossover,Stonic,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22fd,2011,241125,7.9,Quito,Negociable,USED,Fiat,Utilitario,Fiorino Fire,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22fe,2012,194114,9.9,Quito,Negociable,USED,Nissan,Todoterreno,X-Trail Classic,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed22ff,2013,124000,26.8,Loja,Fijo,USED,Ford,Todoterreno,Explorer XLT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2300,2019,36000,12.3,Quito,Negociable,USED,Chevrolet,Hatchback (5 Puertas),Spark GT,,,,,,,,,,,,,,,,,
673ab1bf1a5f1961c1ed2301,2010,294440,18.9,Quito,Negociable,USED,Toyota,Camioneta Cabina y Media,EKT HILUX 4X2 CS,,,,,,,,,,,,,,,,,
